key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134691-0001_1320-122617-0013__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122617-0013,1089,1320,9,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,26.002462670212388,12.0
1089-134691-0001_1320-122617-0013__T2__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134691-0001,1320,1089,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-28.70264337719921,-23.23
1089-134691-0002_4507-16021-0036__T1__SCV3FIX__VOICE-1089_CONTENT-4507-4507-16021-0036,1089,4507,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,42.70937488439783,12.59
1089-134691-0002_4507-16021-0036__T2__SCV3FIX__VOICE-4507_CONTENT-1089-1089-134691-0002,4507,1089,9,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-37.72197414451992,-20.64
1089-134691-0002_8455-210777-0005__T1__SCV3FIX__VOICE-1089_CONTENT-8455-8455-210777-0005,1089,8455,10,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,31.631690874084434,7.43
1089-134691-0005_908-157963-0011__T1__SCV3FIX__VOICE-1089_CONTENT-908-908-157963-0011,1089,908,9,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,-6.573981144089612,-0.53
1089-134691-0005_908-157963-0011__T2__SCV3FIX__VOICE-908_CONTENT-1089-1089-134691-0005,908,1089,9,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,6.705711366129211,-1.15
1089-134691-0006_4446-2275-0012__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2275-0012,1089,4446,10,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,37.73516443527633,11.08
1089-134691-0006_4446-2275-0012__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134691-0006,4446,1089,10,1.0,0.9,1.0,1.0,0.9,0.9,0.9,0.9,-35.19202668726596,-19.21
1089-134691-0006_4446-2275-0026__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2275-0026,1089,4446,9,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,38.54601577357036,12.3
1089-134691-0006_4446-2275-0026__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134691-0006,4446,1089,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-37.75038796629565,-24.35
1089-134691-0012_1320-122612-0015__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122612-0015,1089,1320,11,1.0,0.8181818181818182,1.0,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,-23.793467738539412,-13.4
1089-134691-0013_4992-23283-0007__T1__SCV3FIX__VOICE-1089_CONTENT-4992-4992-23283-0007,1089,4992,7,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,32.9562773109924,13.39
1089-134691-0014_237-134500-0012__T1__SCV3FIX__VOICE-1089_CONTENT-237-237-134500-0012,1089,237,8,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,35.77257919674671,15.5
1089-134691-0014_2830-3980-0041__T1__SCV3FIX__VOICE-1089_CONTENT-2830-2830-3980-0041,1089,2830,8,0.0,0.375,0.5,0.25,0.25,0.0,0.25,0.0,12.164831066959884,3.65
1089-134691-0014_2830-3980-0041__T2__SCV3FIX__VOICE-2830_CONTENT-1089-1089-134691-0014,2830,1089,8,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,23.09104573881134,5.6
1089-134691-0014_7127-75947-0023__T1__SCV3FIX__VOICE-1089_CONTENT-7127-7127-75947-0023,1089,7127,8,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,24.66879544317503,8.73
1089-134691-0014_7127-75947-0023__T2__SCV3FIX__VOICE-7127_CONTENT-1089-1089-134691-0014,7127,1089,8,1.0,0.875,1.0,0.75,0.875,0.875,0.75,0.75,-23.228195256099614,-14.62
1089-134691-0015_3575-170457-0015__T2__SCV3FIX__VOICE-3575_CONTENT-1089-1089-134691-0015,3575,1089,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-34.855438208986236,-23.2
1089-134691-0015_5683-32879-0011__T1__SCV3FIX__VOICE-1089_CONTENT-5683-5683-32879-0011,1089,5683,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6847834551219,14.94
1089-134691-0015_5683-32879-0011__T2__SCV3FIX__VOICE-5683_CONTENT-1089-1089-134691-0015,5683,1089,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-41.34799365481011,-19.86
1089-134691-0015_672-122797-0050__T1__SCV3FIX__VOICE-1089_CONTENT-672-672-122797-0050,1089,672,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.68450998384477,14.97
