key,target_spk,interferer_spk,mix_sisnr,est_sisnr,sisnr_i,est_path
2300-131720-0021_121-121726-0004__T2__NBASIC__121,121,2300,-4.376445,11.440000,15.820000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0021_121-121726-0004__T2__NBASIC__121.wav
2300-131720-0021_121-121726-0004__T1__NBASIC__2300,2300,121,4.166451,15.570000,11.400000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0021_121-121726-0004__T1__NBASIC__2300.wav
2300-131720-0022_8555-284447-0019__T1__NBASIC__2300,2300,8555,0.002327,13.010000,13.000000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0022_8555-284447-0019__T1__NBASIC__2300.wav
2300-131720-0022_8555-284447-0019__T2__NBASIC__8555,8555,2300,0.242934,13.330000,13.090000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0022_8555-284447-0019__T2__NBASIC__8555.wav
2300-131720-0024_7176-92135-0003__T1__NBASIC__2300,2300,7176,3.166447,8.590000,5.420000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0024_7176-92135-0003__T1__NBASIC__2300.wav
2300-131720-0024_7176-92135-0003__T2__NBASIC__7176,7176,2300,-3.343096,5.060000,8.400000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0024_7176-92135-0003__T2__NBASIC__7176.wav
2300-131720-0026_4446-2273-0008__T1__NBASIC__2300,2300,4446,7.304827,16.220000,8.920000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0026_4446-2273-0008__T1__NBASIC__2300.wav
2300-131720-0026_4446-2273-0008__T2__NBASIC__4446,4446,2300,-7.487742,7.470000,14.960000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0026_4446-2273-0008__T2__NBASIC__4446.wav
2300-131720-0030_1089-134686-0025__T2__NBASIC__1089,1089,2300,-8.090582,4.340000,12.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0030_1089-134686-0025__T2__NBASIC__1089.wav
2300-131720-0030_1089-134686-0025__T1__NBASIC__2300,2300,1089,7.932205,14.180000,6.250000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0030_1089-134686-0025__T1__NBASIC__2300.wav
2300-131720-0031_7176-88083-0020__T1__NBASIC__2300,2300,7176,-1.918199,9.030000,10.940000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0031_7176-88083-0020__T1__NBASIC__2300.wav
2300-131720-0031_7176-88083-0020__T2__NBASIC__7176,7176,2300,2.178677,10.490000,8.310000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0031_7176-88083-0020__T2__NBASIC__7176.wav
2300-131720-0036_7176-92135-0006__T1__NBASIC__2300,2300,7176,2.826932,11.100000,8.260000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0036_7176-92135-0006__T1__NBASIC__2300.wav
2300-131720-0036_7176-92135-0006__T2__NBASIC__7176,7176,2300,-2.895438,5.400000,8.300000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0036_7176-92135-0006__T2__NBASIC__7176.wav
2300-131720-0041_1284-1180-0023__T2__NBASIC__1284,1284,2300,6.535483,16.510000,10.000000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0041_1284-1180-0023__T2__NBASIC__1284.wav
2300-131720-0041_1284-1180-0023__T1__NBASIC__2300,2300,1284,-6.767717,9.920000,16.660000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/2300-131720-0041_1284-1180-0023__T1__NBASIC__2300.wav
237-126133-0001_7729-102255-0000__T1__NBASIC__237,237,7729,2.231519,14.970000,12.740000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0001_7729-102255-0000__T1__NBASIC__237.wav
237-126133-0001_7729-102255-0000__T2__NBASIC__7729,7729,237,-2.039236,12.390000,14.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0001_7729-102255-0000__T2__NBASIC__7729.wav
237-126133-0003_2830-3980-0028__T1__NBASIC__237,237,2830,6.843945,13.570000,6.730000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0003_2830-3980-0028__T1__NBASIC__237.wav
237-126133-0003_2830-3980-0028__T2__NBASIC__2830,2830,237,-6.577984,9.140000,15.710000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0003_2830-3980-0028__T2__NBASIC__2830.wav
237-126133-0005_1580-141083-0050__T2__NBASIC__1580,1580,237,-1.107623,3.930000,5.030000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0005_1580-141083-0050__T2__NBASIC__1580.wav
237-126133-0005_1580-141083-0050__T1__NBASIC__237,237,1580,0.878649,12.400000,11.520000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0005_1580-141083-0050__T1__NBASIC__237.wav
237-126133-0006_5639-40744-0018__T1__NBASIC__237,237,5639,-0.094240,11.330000,11.420000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0006_5639-40744-0018__T1__NBASIC__237.wav
237-126133-0006_5639-40744-0018__T2__NBASIC__5639,5639,237,-0.000690,11.030000,11.030000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0006_5639-40744-0018__T2__NBASIC__5639.wav
237-126133-0010_6829-68769-0003__T1__NBASIC__237,237,6829,2.134296,13.190000,11.060000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0010_6829-68769-0003__T1__NBASIC__237.wav
237-126133-0010_6829-68769-0003__T2__NBASIC__6829,6829,237,-2.463277,10.280000,12.740000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0010_6829-68769-0003__T2__NBASIC__6829.wav
237-126133-0014_3729-6852-0037__T1__NBASIC__237,237,3729,-0.705049,10.180000,10.880000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0014_3729-6852-0037__T1__NBASIC__237.wav
237-126133-0014_3729-6852-0037__T2__NBASIC__3729,3729,237,0.746315,10.350000,9.600000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0014_3729-6852-0037__T2__NBASIC__3729.wav
237-126133-0015_1320-122612-0008__T2__NBASIC__1320,1320,237,-3.863602,12.650000,16.510000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0015_1320-122612-0008__T2__NBASIC__1320.wav
237-126133-0015_1320-122612-0008__T1__NBASIC__237,237,1320,3.868084,16.760000,12.900000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0015_1320-122612-0008__T1__NBASIC__237.wav
237-126133-0019_5639-40744-0024__T1__NBASIC__237,237,5639,-0.484302,13.580000,14.060000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0019_5639-40744-0024__T1__NBASIC__237.wav
237-126133-0019_5639-40744-0024__T2__NBASIC__5639,5639,237,0.399291,13.710000,13.310000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0019_5639-40744-0024__T2__NBASIC__5639.wav
237-126133-0022_3575-170457-0054__T1__NBASIC__237,237,3575,2.814717,-24.520000,-27.330000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0022_3575-170457-0054__T1__NBASIC__237.wav
237-126133-0022_3575-170457-0054__T2__NBASIC__3575,3575,237,-2.964228,12.370000,15.330000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0022_3575-170457-0054__T2__NBASIC__3575.wav
237-126133-0023_672-122797-0005__T1__NBASIC__237,237,672,3.925034,15.200000,11.270000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0023_672-122797-0005__T1__NBASIC__237.wav
237-126133-0023_672-122797-0005__T2__NBASIC__672,672,237,-3.771799,11.350000,15.120000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0023_672-122797-0005__T2__NBASIC__672.wav
237-126133-0025_1995-1826-0016__T2__NBASIC__1995,1995,237,-0.583021,14.580000,15.160000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0025_1995-1826-0016__T2__NBASIC__1995.wav
237-126133-0025_1995-1826-0016__T1__NBASIC__237,237,1995,0.739458,15.170000,14.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-126133-0025_1995-1826-0016__T1__NBASIC__237.wav
237-134493-0000_260-123286-0017__T1__NBASIC__237,237,260,1.007812,12.790000,11.780000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0000_260-123286-0017__T1__NBASIC__237.wav
237-134493-0000_260-123286-0017__T2__NBASIC__260,260,237,-1.251254,11.720000,12.970000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0000_260-123286-0017__T2__NBASIC__260.wav
237-134493-0002_4992-41797-0002__T1__NBASIC__237,237,4992,-3.589555,9.270000,12.860000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0002_4992-41797-0002__T1__NBASIC__237.wav
237-134493-0002_4992-41797-0002__T2__NBASIC__4992,4992,237,3.388018,13.500000,10.120000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0002_4992-41797-0002__T2__NBASIC__4992.wav
237-134493-0005_5105-28241-0017__T1__NBASIC__237,237,5105,4.788630,14.840000,10.060000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0005_5105-28241-0017__T1__NBASIC__237.wav
237-134493-0005_5105-28241-0017__T2__NBASIC__5105,5105,237,-4.681083,10.570000,15.250000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0005_5105-28241-0017__T2__NBASIC__5105.wav
237-134493-0006_2961-961-0008__T1__NBASIC__237,237,2961,-9.123820,6.230000,15.350000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0006_2961-961-0008__T1__NBASIC__237.wav
237-134493-0006_2961-961-0008__T2__NBASIC__2961,2961,237,9.113533,16.340000,7.230000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0006_2961-961-0008__T2__NBASIC__2961.wav
237-134493-0013_4992-23283-0009__T1__NBASIC__237,237,4992,0.029528,-4.530000,-4.560000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0013_4992-23283-0009__T1__NBASIC__237.wav
237-134493-0013_4992-23283-0009__T2__NBASIC__4992,4992,237,0.029831,-1.040000,-1.070000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0013_4992-23283-0009__T2__NBASIC__4992.wav
237-134493-0014_3570-5694-0009__T1__NBASIC__237,237,3570,1.081625,14.440000,13.350000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0014_3570-5694-0009__T1__NBASIC__237.wav
237-134493-0014_3570-5694-0009__T2__NBASIC__3570,3570,237,-1.043794,13.590000,14.630000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0014_3570-5694-0009__T2__NBASIC__3570.wav
237-134493-0015_5105-28240-0008__T1__NBASIC__237,237,5105,0.471838,14.030000,13.550000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0015_5105-28240-0008__T1__NBASIC__237.wav
237-134493-0015_5105-28240-0008__T2__NBASIC__5105,5105,237,-0.363358,13.520000,13.890000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0015_5105-28240-0008__T2__NBASIC__5105.wav
237-134493-0016_7176-92135-0005__T1__NBASIC__237,237,7176,-2.747264,11.730000,14.500000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0016_7176-92135-0005__T1__NBASIC__237.wav
237-134493-0016_7176-92135-0005__T2__NBASIC__7176,7176,237,2.736320,14.600000,11.850000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0016_7176-92135-0005__T2__NBASIC__7176.wav
237-134493-0018_1284-1181-0019__T2__NBASIC__1284,1284,237,1.704712,12.250000,10.540000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0018_1284-1181-0019__T2__NBASIC__1284.wav
237-134493-0018_1284-1181-0019__T1__NBASIC__237,237,1284,-1.518219,10.730000,12.250000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134493-0018_1284-1181-0019__T1__NBASIC__237.wav
237-134500-0000_8463-294828-0029__T1__NBASIC__237,237,8463,2.785389,11.900000,9.110000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0000_8463-294828-0029__T1__NBASIC__237.wav
237-134500-0000_8463-294828-0029__T2__NBASIC__8463,8463,237,-2.838532,8.240000,11.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0000_8463-294828-0029__T2__NBASIC__8463.wav
237-134500-0002_4970-29093-0019__T1__NBASIC__237,237,4970,3.797523,16.010000,12.210000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0002_4970-29093-0019__T1__NBASIC__237.wav
237-134500-0002_4970-29093-0019__T2__NBASIC__4970,4970,237,-3.784797,12.600000,16.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0002_4970-29093-0019__T2__NBASIC__4970.wav
237-134500-0006_908-157963-0000__T1__NBASIC__237,237,908,2.593060,14.590000,12.000000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0006_908-157963-0000__T1__NBASIC__237.wav
237-134500-0006_908-157963-0000__T2__NBASIC__908,908,237,-2.784741,11.690000,14.480000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0006_908-157963-0000__T2__NBASIC__908.wav
237-134500-0011_4992-41797-0010__T1__NBASIC__237,237,4992,2.842482,3.540000,0.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0011_4992-41797-0010__T1__NBASIC__237.wav
237-134500-0011_4992-41797-0010__T2__NBASIC__4992,4992,237,-2.757443,3.660000,6.420000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0011_4992-41797-0010__T2__NBASIC__4992.wav
237-134500-0018_1580-141083-0007__T2__NBASIC__1580,1580,237,1.079966,13.620000,12.540000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0018_1580-141083-0007__T2__NBASIC__1580.wav
237-134500-0018_1580-141083-0007__T1__NBASIC__237,237,1580,-0.972687,12.410000,13.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0018_1580-141083-0007__T1__NBASIC__237.wav
237-134500-0023_4992-41806-0006__T1__NBASIC__237,237,4992,1.640135,3.180000,1.540000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0023_4992-41806-0006__T1__NBASIC__237.wav
237-134500-0023_4992-41806-0006__T2__NBASIC__4992,4992,237,-1.604206,10.610000,12.220000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0023_4992-41806-0006__T2__NBASIC__4992.wav
237-134500-0024_1089-134686-0011__T2__NBASIC__1089,1089,237,1.088772,12.800000,11.710000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0024_1089-134686-0011__T2__NBASIC__1089.wav
237-134500-0024_1089-134686-0011__T1__NBASIC__237,237,1089,-0.903038,11.600000,12.500000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0024_1089-134686-0011__T1__NBASIC__237.wav
237-134500-0026_260-123286-0016__T1__NBASIC__237,237,260,-4.683466,9.170000,13.840000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0026_260-123286-0016__T1__NBASIC__237.wav
237-134500-0026_260-123286-0016__T2__NBASIC__260,260,237,5.030836,14.080000,9.060000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0026_260-123286-0016__T2__NBASIC__260.wav
237-134500-0028_2830-3980-0023__T1__NBASIC__237,237,2830,-2.884198,9.240000,12.110000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0028_2830-3980-0023__T1__NBASIC__237.wav
237-134500-0028_2830-3980-0023__T2__NBASIC__2830,2830,237,2.493490,12.210000,9.720000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0028_2830-3980-0023__T2__NBASIC__2830.wav
237-134500-0034_4077-13751-0011__T1__NBASIC__237,237,4077,-6.831514,9.060000,15.890000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0034_4077-13751-0011__T1__NBASIC__237.wav
237-134500-0034_4077-13751-0011__T2__NBASIC__4077,4077,237,7.023402,11.250000,4.230000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0034_4077-13751-0011__T2__NBASIC__4077.wav
237-134500-0036_6829-68771-0035__T1__NBASIC__237,237,6829,-1.093920,8.850000,9.950000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0036_6829-68771-0035__T1__NBASIC__237.wav
237-134500-0036_6829-68771-0035__T2__NBASIC__6829,6829,237,1.172298,11.810000,10.630000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/context_ft13/est_wavs/237-134500-0036_6829-68771-0035__T2__NBASIC__6829.wav
