key,target_spk,interferer_spk,mix_sisnr,est_sisnr,sisnr_i,est_path
6930-75918-0000_8463-294825-0008__T1__NBASIC__6930,6930,8463,1.755573,11.050000,9.290000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0000_8463-294825-0008__T1__NBASIC__6930.wav
6930-75918-0000_8463-294825-0008__T2__NBASIC__8463,8463,6930,-1.666676,10.030000,11.690000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0000_8463-294825-0008__T2__NBASIC__8463.wav
6930-75918-0002_2094-142345-0015__T2__NBASIC__2094,2094,6930,4.649577,14.620000,9.980000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0002_2094-142345-0015__T2__NBASIC__2094.wav
6930-75918-0002_2094-142345-0015__T1__NBASIC__6930,6930,2094,-4.495425,6.440000,10.940000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0002_2094-142345-0015__T1__NBASIC__6930.wav
6930-75918-0004_8224-274384-0006__T1__NBASIC__6930,6930,8224,-0.394052,10.190000,10.590000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0004_8224-274384-0006__T1__NBASIC__6930.wav
6930-75918-0004_8224-274384-0006__T2__NBASIC__8224,8224,6930,0.502165,12.180000,11.670000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0004_8224-274384-0006__T2__NBASIC__8224.wav
6930-75918-0005_237-134493-0004__T2__NBASIC__237,237,6930,-0.240227,11.400000,11.640000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0005_237-134493-0004__T2__NBASIC__237.wav
6930-75918-0005_237-134493-0004__T1__NBASIC__6930,6930,237,0.176277,11.350000,11.180000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0005_237-134493-0004__T1__NBASIC__6930.wav
6930-75918-0007_1089-134686-0022__T2__NBASIC__1089,1089,6930,2.674794,16.630000,13.950000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0007_1089-134686-0022__T2__NBASIC__1089.wav
6930-75918-0007_1089-134686-0022__T1__NBASIC__6930,6930,1089,-2.762514,14.480000,17.240000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0007_1089-134686-0022__T1__NBASIC__6930.wav
6930-75918-0010_6829-68769-0018__T2__NBASIC__6829,6829,6930,7.668765,16.880000,9.250000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0010_6829-68769-0018__T2__NBASIC__6829.wav
6930-75918-0010_6829-68769-0018__T1__NBASIC__6930,6930,6829,-7.489743,8.390000,15.840000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0010_6829-68769-0018__T1__NBASIC__6930.wav
6930-75918-0014_908-157963-0004__T1__NBASIC__6930,6930,908,-0.023268,10.910000,10.930000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0014_908-157963-0004__T1__NBASIC__6930.wav
6930-75918-0014_908-157963-0004__T2__NBASIC__908,908,6930,0.110832,10.490000,10.380000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0014_908-157963-0004__T2__NBASIC__908.wav
6930-75918-0016_4446-2271-0020__T2__NBASIC__4446,4446,6930,6.673577,-21.240000,-27.930000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0016_4446-2271-0020__T2__NBASIC__4446.wav
6930-75918-0016_4446-2271-0020__T1__NBASIC__6930,6930,4446,-6.728214,9.910000,16.650000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0016_4446-2271-0020__T1__NBASIC__6930.wav
6930-75918-0018_4446-2275-0000__T2__NBASIC__4446,4446,6930,-0.317083,9.180000,9.500000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0018_4446-2275-0000__T2__NBASIC__4446.wav
6930-75918-0018_4446-2275-0000__T1__NBASIC__6930,6930,4446,0.264648,6.820000,6.560000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-75918-0018_4446-2275-0000__T1__NBASIC__6930.wav
6930-76324-0000_7127-75946-0002__T1__NBASIC__6930,6930,7127,-5.743993,5.770000,11.520000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0000_7127-75946-0002__T1__NBASIC__6930.wav
6930-76324-0000_7127-75946-0002__T2__NBASIC__7127,7127,6930,5.083923,5.010000,-0.070000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0000_7127-75946-0002__T2__NBASIC__7127.wav
6930-76324-0001_8455-210777-0030__T1__NBASIC__6930,6930,8455,-5.036302,10.690000,15.730000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0001_8455-210777-0030__T1__NBASIC__6930.wav
6930-76324-0001_8455-210777-0030__T2__NBASIC__8455,8455,6930,5.011263,16.040000,11.030000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0001_8455-210777-0030__T2__NBASIC__8455.wav
6930-76324-0004_61-70968-0047__T2__NBASIC__61,61,6930,0.427636,8.670000,8.240000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0004_61-70968-0047__T2__NBASIC__61.wav
6930-76324-0004_61-70968-0047__T1__NBASIC__6930,6930,61,-0.621863,9.910000,10.530000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0004_61-70968-0047__T1__NBASIC__6930.wav
6930-76324-0005_4507-16021-0057__T2__NBASIC__4507,4507,6930,-1.019737,13.720000,14.740000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0005_4507-16021-0057__T2__NBASIC__4507.wav
6930-76324-0005_4507-16021-0057__T1__NBASIC__6930,6930,4507,0.965778,14.350000,13.380000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0005_4507-16021-0057__T1__NBASIC__6930.wav
6930-76324-0008_5105-28233-0004__T2__NBASIC__5105,5105,6930,2.069031,12.420000,10.340000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0008_5105-28233-0004__T2__NBASIC__5105.wav
6930-76324-0008_5105-28233-0004__T1__NBASIC__6930,6930,5105,-2.316375,9.700000,12.020000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0008_5105-28233-0004__T1__NBASIC__6930.wav
6930-76324-0012_2300-131720-0027__T2__NBASIC__2300,2300,6930,3.838418,13.790000,9.950000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0012_2300-131720-0027__T2__NBASIC__2300.wav
6930-76324-0012_2300-131720-0027__T1__NBASIC__6930,6930,2300,-4.029498,9.450000,13.480000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0012_2300-131720-0027__T1__NBASIC__6930.wav
6930-76324-0013_5142-33396-0031__T2__NBASIC__5142,5142,6930,1.629265,11.460000,9.830000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0013_5142-33396-0031__T2__NBASIC__5142.wav
6930-76324-0013_5142-33396-0031__T1__NBASIC__6930,6930,5142,-1.534077,9.410000,10.940000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0013_5142-33396-0031__T1__NBASIC__6930.wav
6930-76324-0014_1995-1837-0024__T2__NBASIC__1995,1995,6930,0.080997,14.620000,14.540000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0014_1995-1837-0024__T2__NBASIC__1995.wav
6930-76324-0014_1995-1837-0024__T1__NBASIC__6930,6930,1995,0.018069,14.670000,14.650000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0014_1995-1837-0024__T1__NBASIC__6930.wav
6930-76324-0015_5105-28241-0005__T2__NBASIC__5105,5105,6930,-3.520406,8.360000,11.880000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0015_5105-28241-0005__T2__NBASIC__5105.wav
6930-76324-0015_5105-28241-0005__T1__NBASIC__6930,6930,5105,3.574230,9.370000,5.800000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0015_5105-28241-0005__T1__NBASIC__6930.wav
6930-76324-0017_4077-13751-0004__T2__NBASIC__4077,4077,6930,2.594269,10.330000,7.740000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0017_4077-13751-0004__T2__NBASIC__4077.wav
6930-76324-0017_4077-13751-0004__T1__NBASIC__6930,6930,4077,-2.592306,8.050000,10.640000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0017_4077-13751-0004__T1__NBASIC__6930.wav
6930-76324-0020_7127-75946-0015__T1__NBASIC__6930,6930,7127,1.089050,7.320000,6.230000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0020_7127-75946-0015__T1__NBASIC__6930.wav
6930-76324-0020_7127-75946-0015__T2__NBASIC__7127,7127,6930,-1.163157,0.980000,2.140000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0020_7127-75946-0015__T2__NBASIC__7127.wav
6930-76324-0023_2094-142345-0058__T2__NBASIC__2094,2094,6930,6.823663,15.410000,8.590000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0023_2094-142345-0058__T2__NBASIC__2094.wav
6930-76324-0023_2094-142345-0058__T1__NBASIC__6930,6930,2094,-6.687269,4.500000,11.190000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0023_2094-142345-0058__T1__NBASIC__6930.wav
6930-76324-0025_4970-29095-0038__T2__NBASIC__4970,4970,6930,-3.740824,6.310000,10.050000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0025_4970-29095-0038__T2__NBASIC__4970.wav
6930-76324-0025_4970-29095-0038__T1__NBASIC__6930,6930,4970,3.635629,12.610000,8.980000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0025_4970-29095-0038__T1__NBASIC__6930.wav
6930-76324-0026_8455-210777-0062__T1__NBASIC__6930,6930,8455,-6.544426,9.790000,16.340000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0026_8455-210777-0062__T1__NBASIC__6930.wav
6930-76324-0026_8455-210777-0062__T2__NBASIC__8455,8455,6930,6.587005,14.250000,7.670000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0026_8455-210777-0062__T2__NBASIC__8455.wav
6930-76324-0027_5683-32879-0011__T2__NBASIC__5683,5683,6930,-1.477439,7.570000,9.120000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0027_5683-32879-0011__T2__NBASIC__5683.wav
6930-76324-0027_5683-32879-0011__T1__NBASIC__6930,6930,5683,1.426966,10.850000,9.360000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-76324-0027_5683-32879-0011__T1__NBASIC__6930.wav
6930-81414-0000_1320-122612-0012__T2__NBASIC__1320,1320,6930,-0.146868,12.200000,12.330000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0000_1320-122612-0012__T2__NBASIC__1320.wav
6930-81414-0000_1320-122612-0012__T1__NBASIC__6930,6930,1320,0.229078,11.860000,11.640000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0000_1320-122612-0012__T1__NBASIC__6930.wav
6930-81414-0002_7021-85628-0023__T1__NBASIC__6930,6930,7021,-4.649584,9.540000,14.190000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0002_7021-85628-0023__T1__NBASIC__6930.wav
6930-81414-0002_7021-85628-0023__T2__NBASIC__7021,7021,6930,4.818146,14.920000,10.100000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0002_7021-85628-0023__T2__NBASIC__7021.wav
6930-81414-0003_2830-3980-0012__T2__NBASIC__2830,2830,6930,1.404171,10.690000,9.280000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0003_2830-3980-0012__T2__NBASIC__2830.wav
6930-81414-0003_2830-3980-0012__T1__NBASIC__6930,6930,2830,-1.458997,8.030000,9.490000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0003_2830-3980-0012__T1__NBASIC__6930.wav
6930-81414-0006_1284-134647-0000__T2__NBASIC__1284,1284,6930,5.078834,16.940000,11.860000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0006_1284-134647-0000__T2__NBASIC__1284.wav
6930-81414-0006_1284-134647-0000__T1__NBASIC__6930,6930,1284,-5.167407,11.580000,16.750000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0006_1284-134647-0000__T1__NBASIC__6930.wav
6930-81414-0008_3570-5696-0008__T2__NBASIC__3570,3570,6930,4.793448,15.760000,10.970000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0008_3570-5696-0008__T2__NBASIC__3570.wav
6930-81414-0008_3570-5696-0008__T1__NBASIC__6930,6930,3570,-4.972070,10.660000,15.630000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0008_3570-5696-0008__T1__NBASIC__6930.wav
6930-81414-0010_3729-6852-0036__T2__NBASIC__3729,3729,6930,-2.505046,11.200000,13.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0010_3729-6852-0036__T2__NBASIC__3729.wav
6930-81414-0010_3729-6852-0036__T1__NBASIC__6930,6930,3729,2.491072,13.050000,10.550000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0010_3729-6852-0036__T1__NBASIC__6930.wav
6930-81414-0015_5142-36377-0025__T2__NBASIC__5142,5142,6930,-2.750922,7.130000,9.890000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0015_5142-36377-0025__T2__NBASIC__5142.wav
6930-81414-0015_5142-36377-0025__T1__NBASIC__6930,6930,5142,2.881105,8.720000,5.840000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0015_5142-36377-0025__T1__NBASIC__6930.wav
6930-81414-0019_8463-287645-0005__T1__NBASIC__6930,6930,8463,0.959964,13.850000,12.890000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0019_8463-287645-0005__T1__NBASIC__6930.wav
6930-81414-0019_8463-287645-0005__T2__NBASIC__8463,8463,6930,-1.044531,-4.560000,-3.520000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0019_8463-287645-0005__T2__NBASIC__8463.wav
6930-81414-0020_260-123286-0002__T2__NBASIC__260,260,6930,0.882683,16.120000,15.230000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0020_260-123286-0002__T2__NBASIC__260.wav
6930-81414-0020_260-123286-0002__T1__NBASIC__6930,6930,260,-0.841750,15.010000,15.850000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0020_260-123286-0002__T1__NBASIC__6930.wav
6930-81414-0021_61-70968-0032__T2__NBASIC__61,61,6930,-3.217720,12.990000,16.210000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0021_61-70968-0032__T2__NBASIC__61.wav
6930-81414-0021_61-70968-0032__T1__NBASIC__6930,6930,61,3.345154,15.980000,12.630000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0021_61-70968-0032__T1__NBASIC__6930.wav
6930-81414-0022_908-157963-0006__T1__NBASIC__6930,6930,908,0.976571,14.290000,13.310000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0022_908-157963-0006__T1__NBASIC__6930.wav
6930-81414-0022_908-157963-0006__T2__NBASIC__908,908,6930,-1.078394,13.260000,14.330000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0022_908-157963-0006__T2__NBASIC__908.wav
6930-81414-0023_5142-33396-0012__T2__NBASIC__5142,5142,6930,-3.412609,9.240000,12.650000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0023_5142-33396-0012__T2__NBASIC__5142.wav
6930-81414-0023_5142-33396-0012__T1__NBASIC__6930,6930,5142,3.414195,14.620000,11.210000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/6930-81414-0023_5142-33396-0012__T1__NBASIC__6930.wav
7021-79730-0004_2830-3980-0009__T2__NBASIC__2830,2830,7021,2.995033,7.430000,4.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0004_2830-3980-0009__T2__NBASIC__2830.wav
7021-79730-0004_2830-3980-0009__T1__NBASIC__7021,7021,2830,-2.884227,3.790000,6.680000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0004_2830-3980-0009__T1__NBASIC__7021.wav
7021-79730-0005_5142-36377-0007__T2__NBASIC__5142,5142,7021,-2.014859,14.070000,16.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0005_5142-36377-0007__T2__NBASIC__5142.wav
7021-79730-0005_5142-36377-0007__T1__NBASIC__7021,7021,5142,2.050470,15.560000,13.520000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0005_5142-36377-0007__T1__NBASIC__7021.wav
7021-79730-0006_8455-210777-0037__T1__NBASIC__7021,7021,8455,-0.720855,6.130000,6.850000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0006_8455-210777-0037__T1__NBASIC__7021.wav
7021-79730-0006_8455-210777-0037__T2__NBASIC__8455,8455,7021,0.750273,9.150000,8.390000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0006_8455-210777-0037__T2__NBASIC__8455.wav
7021-79730-0007_908-157963-0028__T1__NBASIC__7021,7021,908,-1.330266,9.280000,10.630000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0007_908-157963-0028__T1__NBASIC__7021.wav
7021-79730-0007_908-157963-0028__T2__NBASIC__908,908,7021,1.436960,8.920000,7.460000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0007_908-157963-0028__T2__NBASIC__908.wav
7021-79730-0008_260-123288-0027__T2__NBASIC__260,260,7021,3.089456,10.790000,7.700000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0008_260-123288-0027__T2__NBASIC__260.wav
7021-79730-0008_260-123288-0027__T1__NBASIC__7021,7021,260,-3.043568,-8.520000,-5.480000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0008_260-123288-0027__T1__NBASIC__7021.wav
7021-79730-0009_237-126133-0021__T2__NBASIC__237,237,7021,0.066789,11.950000,11.880000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0009_237-126133-0021__T2__NBASIC__237.wav
7021-79730-0009_237-126133-0021__T1__NBASIC__7021,7021,237,-0.151526,11.530000,11.680000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79730-0009_237-126133-0021__T1__NBASIC__7021.wav
7021-79740-0003_1320-122617-0010__T2__NBASIC__1320,1320,7021,8.373263,15.450000,7.080000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0003_1320-122617-0010__T2__NBASIC__1320.wav
7021-79740-0003_1320-122617-0010__T1__NBASIC__7021,7021,1320,-8.507045,7.820000,16.320000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0003_1320-122617-0010__T1__NBASIC__7021.wav
7021-79740-0006_2830-3980-0019__T2__NBASIC__2830,2830,7021,-0.837781,8.630000,9.460000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0006_2830-3980-0019__T2__NBASIC__2830.wav
7021-79740-0006_2830-3980-0019__T1__NBASIC__7021,7021,2830,0.577852,1.350000,0.780000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0006_2830-3980-0019__T1__NBASIC__7021.wav
7021-79740-0006_4446-2273-0034__T2__NBASIC__4446,4446,7021,-4.794135,7.090000,11.880000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0006_4446-2273-0034__T2__NBASIC__4446.wav
7021-79740-0006_4446-2273-0034__T1__NBASIC__7021,7021,4446,4.528988,10.960000,6.430000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0006_4446-2273-0034__T1__NBASIC__7021.wav
7021-79740-0007_4077-13751-0020__T2__NBASIC__4077,4077,7021,6.847220,9.820000,2.970000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0007_4077-13751-0020__T2__NBASIC__4077.wav
7021-79740-0007_4077-13751-0020__T1__NBASIC__7021,7021,4077,-7.045614,7.260000,14.310000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0007_4077-13751-0020__T1__NBASIC__7021.wav
7021-79740-0009_8463-294828-0014__T1__NBASIC__7021,7021,8463,1.515141,14.090000,12.570000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0009_8463-294828-0014__T1__NBASIC__7021.wav
7021-79740-0009_8463-294828-0014__T2__NBASIC__8463,8463,7021,-1.528844,12.310000,13.840000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0009_8463-294828-0014__T2__NBASIC__8463.wav
7021-79740-0010_8455-210777-0051__T1__NBASIC__7021,7021,8455,-0.337870,9.340000,9.680000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0010_8455-210777-0051__T1__NBASIC__7021.wav
7021-79740-0010_8455-210777-0051__T2__NBASIC__8455,8455,7021,0.175782,9.630000,9.460000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0010_8455-210777-0051__T2__NBASIC__8455.wav
7021-79740-0011_3575-170457-0014__T2__NBASIC__3575,3575,7021,1.258154,10.700000,9.440000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0011_3575-170457-0014__T2__NBASIC__3575.wav
7021-79740-0011_3575-170457-0014__T1__NBASIC__7021,7021,3575,-1.399970,9.450000,10.850000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0011_3575-170457-0014__T1__NBASIC__7021.wav
7021-79740-0012_2830-3980-0057__T2__NBASIC__2830,2830,7021,0.521256,12.240000,11.720000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0012_2830-3980-0057__T2__NBASIC__2830.wav
7021-79740-0012_2830-3980-0057__T1__NBASIC__7021,7021,2830,-0.634779,8.940000,9.570000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0012_2830-3980-0057__T1__NBASIC__7021.wav
7021-79740-0013_7127-75946-0006__T1__NBASIC__7021,7021,7127,-2.253002,9.800000,12.050000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0013_7127-75946-0006__T1__NBASIC__7021.wav
7021-79740-0013_7127-75946-0006__T2__NBASIC__7127,7127,7021,2.309389,11.800000,9.500000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0013_7127-75946-0006__T2__NBASIC__7127.wav
7021-79740-0014_2300-131720-0023__T2__NBASIC__2300,2300,7021,3.162973,11.700000,8.530000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0014_2300-131720-0023__T2__NBASIC__2300.wav
7021-79740-0014_2300-131720-0023__T1__NBASIC__7021,7021,2300,-3.129927,8.680000,11.810000,/data/tse_cue_project/diagnostics/normal_basic_content_baseline_20260604/bundles/usef_ft13/est_wavs/7021-79740-0014_2300-131720-0023__T1__NBASIC__7021.wav
