key,target_spk,interferer_spk,speaker_similarity,chunks,ecapa_mismatch_rate,sb_mismatch_rate_enroll,sb_mismatch_rate_targetref,mv_mismatch_rate_enroll,mv_mismatch_rate_targetref,ecapa_true_swap_rate,mv_true_swap_rate_enroll,mv_true_swap_rate_targetref,sb_gap_enroll_mean,sb_gap_targetref_mean
3570-5695-0006_3575-170457-0053__T1__3570-3570-5695-0006__SIM__2961-2961-961-0000,3570,2961,0.5091915130615234,8,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,8.78944993019104e-05,0.0012433379888534546
3570-5695-0006_3575-170457-0053__T2__3575-3575-170457-0053__SIM__5683-5683-32865-0016,3575,5683,0.3456377685070038,5,0.2,1.0,1.0,0.2,0.2,0.0,0.0,0.0,-0.0013810157775878905,-0.0015368103981018067
7127-75946-0006_3570-5696-0008__T1__7127-7127-75946-0006__SIM__8455-8455-210777-0033,7127,8455,0.42511478066444397,14,0.07142857142857142,0.5,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,-3.5060303551810125e-05,0.0004019396645682199
7127-75946-0006_3570-5696-0008__T2__3570-3570-5696-0008__SIM__2961-2961-961-0010,3570,2961,0.5091915130615234,13,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0004911468579218938,0.00023026649768535906
5105-28241-0003_4077-13751-0001__T1__5105-5105-28241-0003__SIM__1320-1320-122617-0039,5105,1320,0.49767372012138367,6,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0007412433624267578,0.0011858145395914714
5105-28241-0003_4077-13751-0001__T2__4077-4077-13751-0001__SIM__8455-8455-210777-0030,4077,8455,0.3561401963233948,16,0.375,0.4375,0.125,0.1875,0.0,0.0,0.0,0.0,5.756691098213196e-05,0.0007483996450901031
4970-29095-0004_260-123286-0024__T1__4970-4970-29095-0004__SIM__6829-6829-68769-0021,4970,6829,0.40176182985305786,14,0.6428571428571429,0.6428571428571429,0.07142857142857142,0.5,0.07142857142857142,0.0,0.0,0.0,-0.00024715917451041084,0.0013783233506338938
4970-29095-0004_260-123286-0024__T2__260-260-123286-0024__SIM__672-672-122797-0066,260,672,0.5427588224411011,5,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.00027321577072143556,0.0017026543617248535
6930-75918-0011_1580-141083-0042__T1__6930-6930-75918-0011__SIM__260-260-123288-0027,6930,260,0.45737409591674805,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.00032813549041748046,0.0014005303382873535
6930-75918-0011_1580-141083-0042__T2__1580-1580-141083-0042__SIM__4446-4446-2273-0035,1580,4446,0.42495131492614746,10,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.00020250082015991211,0.001682138442993164
1580-141083-0000_7729-102255-0030__T1__1580-1580-141083-0000__SIM__4446-4446-2273-0016,1580,4446,0.42495131492614746,16,0.6875,0.4375,0.4375,0.3125,0.25,0.0,0.0,0.0,0.0002795606851577759,0.000374380499124527
1580-141083-0000_7729-102255-0030__T2__7729-7729-102255-0030__SIM__7176-7176-92135-0001,7729,7176,0.3512346148490906,13,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000867761098421537,0.00139846710058359
121-127105-0031_5142-33396-0046__T1__121-121-127105-0031__SIM__3729-3729-6852-0009,121,3729,0.35364586114883423,19,0.21052631578947367,1.0,1.0,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,-0.004366560986167506,-0.002278720077715422
121-127105-0031_5142-33396-0046__T2__5142-5142-33396-0046__SIM__4970-4970-29095-0004,5142,4970,0.3367147445678711,6,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0006727079550425211,0.0017795860767364502
7127-75946-0018_7176-92135-0040__T1__7127-7127-75946-0018__SIM__8455-8455-210777-0014,7127,8455,0.42511478066444397,7,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0005859902926853725,0.0009825570242745535
7127-75946-0018_7176-92135-0040__T2__7176-7176-92135-0040__SIM__61-61-70970-0004,7176,61,0.5299987196922302,19,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021480447367617957,0.0024473102469193308
2830-3980-0028_6829-68771-0000__T1__2830-2830-3980-0028__SIM__1188-1188-133604-0011,2830,1188,0.48153555393218994,6,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007677574952443441,0.0009547372659047445
2830-3980-0028_6829-68771-0000__T2__6829-6829-68771-0000__SIM__4970-4970-29093-0012,6829,4970,0.40176182985305786,16,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019407719373703003,0.0016559511423110962
4446-2275-0028_7021-79740-0000__T1__4446-4446-2275-0028__SIM__4992-4992-41797-0008,4446,4992,0.4965977966785431,6,0.5,1.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,-0.0009063482284545898,-0.0001301268736521403
4446-2275-0028_7021-79740-0000__T2__7021-7021-79740-0000__SIM__5105-5105-28241-0006,7021,5105,0.4939168095588684,14,0.0,0.8571428571428571,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,-0.000744938850402832,-0.0005574439253125872
5105-28233-0005_4077-13754-0013__T1__5105-5105-28233-0005__SIM__1320-1320-122612-0016,5105,1320,0.49767372012138367,5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001965010166168213,0.0015033721923828126
5105-28233-0005_4077-13754-0013__T2__4077-4077-13754-0013__SIM__8455-8455-210777-0005,4077,8455,0.3561401963233948,10,0.3,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0005495905876159668,0.0007690906524658204
237-134493-0004_1320-122617-0039__T1__237-237-134493-0004__SIM__5683-5683-32865-0013,237,5683,0.47831958532333374,11,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006462443958629261,0.0007308613170276989
237-134493-0004_1320-122617-0039__T2__1320-1320-122617-0039__SIM__5105-5105-28240-0003,1320,5105,0.49767372012138367,9,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0003375808397928874,0.0007845891846550836
8463-294828-0003_4992-41797-0006__T1__8463-8463-294828-0003__SIM__4992-4992-41797-0017,8463,4992,0.41076433658599854,16,0.0625,0.5625,0.5,0.0,0.0625,0.0,0.0,0.0,-0.00020292773842811584,-0.00011751055717468262
8463-294828-0003_4992-41797-0006__T2__4992-4992-41797-0006__SIM__4446-4446-2275-0031,4992,4446,0.4965977966785431,5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018124818801879884,0.002221858501434326
3575-170457-0032_7729-102255-0029__T1__3575-3575-170457-0032__SIM__5683-5683-32866-0025,3575,5683,0.3456377685070038,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026128172874450685,0.0025252461433410644
3575-170457-0032_7729-102255-0029__T2__7729-7729-102255-0029__SIM__7176-7176-92135-0009,7729,7176,0.3512346148490906,7,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0001366393906729562,0.0019216622625078475
121-121726-0012_2830-3980-0020__T1__121-121-121726-0012__SIM__3729-3729-6852-0040,121,3729,0.35364586114883423,7,0.14285714285714285,1.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,-0.004015862941741943,0.0007615855761936732
121-121726-0012_2830-3980-0020__T2__2830-2830-3980-0020__SIM__1188-1188-133604-0015,2830,1188,0.48153555393218994,5,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.00014134645462036133,0.0011011958122253418
4970-29093-0015_237-126133-0012__T1__4970-4970-29093-0015__SIM__6829-6829-68769-0048,4970,6829,0.40176182985305786,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036047697067260743,0.0018722891807556152
4970-29093-0015_237-126133-0012__T2__237-237-126133-0012__SIM__5683-5683-32866-0022,237,5683,0.47831958532333374,5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,-0.0013887643814086913,-0.0019377827644348144
672-122797-0029_3575-170457-0040__T1__672-672-122797-0029__SIM__260-260-123440-0002,672,260,0.5427588224411011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007007241249084473,0.0015152692794799805
672-122797-0029_3575-170457-0040__T2__3575-3575-170457-0040__SIM__5683-5683-32865-0013,3575,5683,0.3456377685070038,11,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.00022608583623712713,0.0006407336755232377
121-121726-0010_2300-131720-0001__T1__121-121-121726-0010__SIM__3729-3729-6852-0041,121,3729,0.35364586114883423,17,0.23529411764705882,1.0,1.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,-0.00342557009528665,-0.002438219154582304
121-121726-0010_2300-131720-0001__T2__2300-2300-131720-0001__SIM__8455-8455-210777-0011,2300,8455,0.32524049282073975,12,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,-0.000964010755221049,-0.0016147643327713013
672-122797-0068_7127-75947-0024__T1__672-672-122797-0068__SIM__260-260-123440-0014,672,260,0.5427588224411011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005995134512583414,0.0008095900217692057
672-122797-0068_7127-75947-0024__T2__7127-7127-75947-0024__SIM__8455-8455-210777-0057,7127,8455,0.42511478066444397,13,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.00016710391411414513,0.0008311913563654973
6930-76324-0001_1580-141083-0050__T1__6930-6930-76324-0001__SIM__260-260-123440-0007,6930,260,0.45737409591674805,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018164634704589844,0.0022845029830932616
6930-76324-0001_1580-141083-0050__T2__1580-1580-141083-0050__SIM__4446-4446-2271-0008,1580,4446,0.42495131492614746,5,0.2,1.0,0.8,0.2,0.2,0.0,0.0,0.0,-0.0015778303146362304,-0.0007707595825195313
7021-79740-0012_8455-210777-0020__T1__7021-7021-79740-0012__SIM__5105-5105-28233-0008,7021,5105,0.4939168095588684,5,0.2,1.0,0.8,0.2,0.2,0.0,0.0,0.0,-0.0010826945304870605,-0.0007114410400390625
7021-79740-0012_8455-210777-0020__T2__8455-8455-210777-0020__SIM__1320-1320-122617-0015,8455,1320,0.4503328502178192,5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009661316871643066,0.0023680567741394044
908-31957-0006_237-126133-0022__T1__908-908-31957-0006__SIM__7021-7021-79740-0010,908,7021,0.4000934958457947,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021040737628936768,0.0030373990535736083
908-31957-0006_237-126133-0022__T2__237-237-126133-0022__SIM__5683-5683-32865-0016,237,5683,0.47831958532333374,5,0.2,1.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.0005530118942260742,0.0031713128089904787
8463-287645-0010_7021-85628-0011__T1__8463-8463-287645-0010__SIM__4992-4992-41797-0010,8463,4992,0.41076433658599854,7,0.2857142857142857,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,-0.002829040799822126,-0.0018496428217206682
8463-287645-0010_7021-85628-0011__T2__7021-7021-85628-0011__SIM__5105-5105-28241-0019,7021,5105,0.4939168095588684,9,0.4444444444444444,1.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,-0.0010977321200900609,4.9259927537706164e-05
5142-33396-0006_672-122797-0061__T1__5142-5142-33396-0006__SIM__4970-4970-29093-0018,5142,4970,0.3367147445678711,11,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111753832210194,0.0016620701009576971
5142-33396-0006_672-122797-0061__T2__672-672-122797-0061__SIM__260-260-123286-0009,672,260,0.5427588224411011,10,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016710400581359864,0.0027401983737945558
6930-75918-0008_260-123288-0006__T1__6930-6930-75918-0008__SIM__260-260-123286-0003,6930,260,0.45737409591674805,8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012517943978309631,0.002503402531147003
6930-75918-0008_260-123288-0006__T2__260-260-123288-0006__SIM__672-672-122797-0029,260,672,0.5427588224411011,5,0.8,0.4,1.0,0.2,0.8,0.0,0.0,0.0,7.666349411010742e-05,-0.0027214527130126954
1188-133604-0025_6829-68769-0005__T1__1188-1188-133604-0025__SIM__2830-2830-3980-0009,1188,2830,0.48153555393218994,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0016040305296579997,0.0013248821099599202
1188-133604-0025_6829-68769-0005__T2__6829-6829-68769-0005__SIM__4970-4970-29095-0035,6829,4970,0.40176182985305786,8,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012563616037368774,0.002210363745689392
8230-279154-0003_1580-141083-0001__T1__8230-8230-279154-0003__SIM__61-61-70970-0027,8230,61,0.5174779295921326,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011492490768432618,0.0019701480865478515
8230-279154-0003_1580-141083-0001__T2__1580-1580-141083-0001__SIM__4446-4446-2275-0028,1580,4446,0.42495131492614746,6,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0005018313725789388,0.0011590123176574707
5639-40744-0010_2961-961-0018__T1__5639-5639-40744-0010__SIM__3570-3570-5695-0010,5639,3570,0.3402653634548187,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002290189266204834,0.0020352602005004883
5639-40744-0010_2961-961-0018__T2__2961-2961-961-0018__SIM__3570-3570-5696-0000,2961,3570,0.5091915130615234,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002356059021419949,0.0033695300420125327
5105-28241-0005_672-122797-0051__T1__5105-5105-28241-0005__SIM__1320-1320-122617-0000,5105,1320,0.49767372012138367,14,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.00017289604459490095,0.0008174138409750802
5105-28241-0005_672-122797-0051__T2__672-672-122797-0051__SIM__260-260-123288-0018,672,260,0.5427588224411011,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019193410873413086,0.0029648661613464354
8555-292519-0006_61-70970-0037__T1__8555-8555-292519-0006__SIM__4970-4970-29093-0014,8555,4970,0.37955009937286377,7,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038335749081202914,0.0045141662870134625
8555-292519-0006_61-70970-0037__T2__61-61-70970-0037__SIM__7176-7176-92135-0024,61,7176,0.5299987196922302,7,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014522586550031389,0.001454881259373256
4446-2273-0003_6829-68771-0005__T1__4446-4446-2273-0003__SIM__4992-4992-41797-0017,4446,4992,0.4965977966785431,14,0.21428571428571427,0.9285714285714286,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,-0.0007771849632263184,-1.8153871808733258e-05
4446-2273-0003_6829-68771-0005__T2__6829-6829-68771-0005__SIM__4970-4970-29093-0001,6829,4970,0.40176182985305786,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019640705802223897,0.001880911263552579
2961-961-0010_4992-41797-0015__T1__2961-2961-961-0010__SIM__3570-3570-5695-0009,2961,3570,0.5091915130615234,9,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0007389187812805176,0.0010956194665696886
2961-961-0010_4992-41797-0015__T2__4992-4992-41797-0015__SIM__4446-4446-2271-0010,4992,4446,0.4965977966785431,5,0.2,0.8,1.0,0.2,0.2,0.0,0.0,0.0,-0.000800168514251709,-0.0012517094612121582
1221-135767-0008_3570-5695-0015__T1__1221-1221-135767-0008__SIM__4992-4992-41797-0013,1221,4992,0.4118971824645996,5,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.00026254653930664064,0.001551663875579834
1221-135767-0008_3570-5695-0015__T2__3570-3570-5695-0015__SIM__2961-2961-960-0006,3570,2961,0.5091915130615234,14,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.00035823243004935127,0.000848233699798584
5683-32866-0016_4507-16021-0030__T1__5683-5683-32866-0016__SIM__237-237-126133-0008,5683,237,0.47831958532333374,6,0.16666666666666666,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,-0.0003596345583597819,0.0007409950097401937
5683-32866-0016_4507-16021-0030__T2__4507-4507-16021-0030__SIM__3729-3729-6852-0014,4507,3729,0.5184850692749023,10,0.6,1.0,0.8,0.6,0.6,0.0,0.0,0.0,-0.0006712496280670166,-0.0003901004791259766
1284-1180-0031_5142-33396-0048__T1__1284-1284-1180-0031__SIM__4446-4446-2275-0034,1284,4446,0.4268406331539154,5,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.00017303228378295898,0.0016170144081115723
1284-1180-0031_5142-33396-0048__T2__5142-5142-33396-0048__SIM__4970-4970-29093-0007,5142,4970,0.3367147445678711,6,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00341111421585083,0.0043698350588480634
4077-13751-0000_8224-274384-0006__T1__4077-4077-13751-0000__SIM__8455-8455-210777-0069,4077,8455,0.3561401963233948,16,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0007476955652236938,0.0014617927372455597
4077-13751-0000_8224-274384-0006__T2__8224-8224-274384-0006__SIM__672-672-122797-0004,8224,672,0.2869231104850769,12,0.16666666666666666,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0002320359150568644,0.0013386557499567668
1995-1837-0007_61-70970-0010__T1__1995-1995-1837-0007__SIM__2094-2094-142345-0057,1995,2094,0.399920254945755,16,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001253075897693634,0.0020460300147533417
1995-1837-0007_61-70970-0010__T2__61-61-70970-0010__SIM__7176-7176-92135-0043,61,7176,0.5299987196922302,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.000740206241607666,0.001246201992034912
121-127105-0034_2830-3980-0000__T1__121-121-127105-0034__SIM__3729-3729-6852-0046,121,3729,0.35364586114883423,13,0.46153846153846156,1.0,1.0,0.46153846153846156,0.46153846153846156,0.0,0.0,0.0,-0.0035463571548461914,-0.0013005641790536733
121-127105-0034_2830-3980-0000__T2__2830-2830-3980-0000__SIM__1188-1188-133604-0015,2830,1188,0.48153555393218994,6,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00029093027114868164,0.0008806188901265463
5639-40744-0033_4446-2275-0034__T1__5639-5639-40744-0033__SIM__3570-3570-5695-0007,5639,3570,0.3402653634548187,17,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019327612484202666,0.00238490805906408
5639-40744-0033_4446-2275-0034__T2__4446-4446-2275-0034__SIM__4992-4992-23283-0009,4446,4992,0.4965977966785431,5,0.2,0.8,0.2,0.2,0.2,0.0,0.0,0.0,-0.0008444905281066895,0.0007816433906555175
4992-41797-0004_672-122797-0034__T1__4992-4992-41797-0004__SIM__4446-4446-2273-0035,4992,4446,0.4965977966785431,11,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015018690716136587,0.0024218667637218127
4992-41797-0004_672-122797-0034__T2__672-672-122797-0034__SIM__260-260-123440-0013,672,260,0.5427588224411011,5,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0015759706497192384,0.002090740203857422
260-123440-0003_7729-102255-0045__T1__260-260-123440-0003__SIM__672-672-122797-0051,260,672,0.5427588224411011,6,0.6666666666666666,0.8333333333333334,0.0,0.5,0.0,0.0,0.0,0.0,-0.00013863046964009604,0.00081406037012736
260-123440-0003_7729-102255-0045__T2__7729-7729-102255-0045__SIM__7176-7176-92135-0041,7729,7176,0.3512346148490906,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008871331810951233,0.0019659772515296936
8463-294828-0036_3570-5694-0019__T1__8463-8463-294828-0036__SIM__4992-4992-23283-0018,8463,4992,0.41076433658599854,12,0.25,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,-0.0003146231174468994,0.0009576529264450073
8463-294828-0036_3570-5694-0019__T2__3570-3570-5694-0019__SIM__2961-2961-960-0008,3570,2961,0.5091915130615234,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009387234846750895,0.0017797350883483887
5105-28233-0002_121-127105-0022__T1__5105-5105-28233-0002__SIM__1320-1320-122612-0014,5105,1320,0.49767372012138367,6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008146862188975016,0.0017171303431193035
5105-28233-0002_121-127105-0022__T2__121-121-127105-0022__SIM__3729-3729-6852-0036,121,3729,0.35364586114883423,9,0.4444444444444444,1.0,1.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,-0.004109316402011448,-0.0023866428269280326
7729-102255-0005_7021-85628-0005__T1__7729-7729-102255-0005__SIM__7176-7176-88083-0012,7729,7176,0.3512346148490906,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013307001855638293,0.002413842413160536
7729-102255-0005_7021-85628-0005__T2__7021-7021-85628-0005__SIM__5105-5105-28233-0000,7021,5105,0.4939168095588684,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008318573236465454,0.001536346971988678
8555-284449-0015_4992-23283-0014__T1__8555-8555-284449-0015__SIM__4970-4970-29093-0004,8555,4970,0.37955009937286377,6,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002765993277231852,0.00434647003809611
8555-284449-0015_4992-23283-0014__T2__4992-4992-23283-0014__SIM__4446-4446-2275-0043,4992,4446,0.4965977966785431,8,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002165570855140686,0.001896589994430542
5639-40744-0021_7176-92135-0034__T1__5639-5639-40744-0021__SIM__3570-3570-5696-0004,5639,3570,0.3402653634548187,8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030203834176063538,0.0030241385102272034
5639-40744-0021_7176-92135-0034__T2__7176-7176-92135-0034__SIM__61-61-70970-0000,7176,61,0.5299987196922302,7,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0003227506365094866,0.00012362003326416016
8455-210777-0055_7127-75946-0025__T1__8455-8455-210777-0055__SIM__1320-1320-122617-0001,8455,1320,0.4503328502178192,18,0.16666666666666666,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0009002122614118787,0.001520322428809272
8455-210777-0055_7127-75946-0025__T2__7127-7127-75946-0025__SIM__8455-8455-210777-0040,7127,8455,0.42511478066444397,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0007440348466237386,0.001645485560099284
4970-29095-0012_1995-1837-0001__T1__4970-4970-29095-0012__SIM__6829-6829-68769-0000,4970,6829,0.40176182985305786,8,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035199522972106934,0.0012135431170463562
4970-29095-0012_1995-1837-0001__T2__1995-1995-1837-0001__SIM__2094-2094-142345-0054,1995,2094,0.399920254945755,10,0.7,1.0,0.3,0.7,0.1,0.0,0.0,0.0,-0.0010432720184326172,0.00030026435852050783
8455-210777-0034_5639-40744-0023__T1__8455-8455-210777-0034__SIM__1320-1320-122617-0008,8455,1320,0.4503328502178192,7,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.00013264587947300503,0.0014487675258091518
8455-210777-0034_5639-40744-0023__T2__5639-5639-40744-0023__SIM__3570-3570-5695-0013,5639,3570,0.3402653634548187,8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003088347613811493,0.003650873899459839
2961-961-0009_5683-32865-0003__T1__2961-2961-961-0009__SIM__3570-3570-5696-0010,2961,3570,0.5091915130615234,10,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001911383867263794,0.003321230411529541
