condition,cue,key,target_spk,utterance_si_sdr_target,mixture_si_sdr_target,traditional_sisnri
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0044_4507-16021-0015,8455,12.795338663380178,6.02679095357141,6.768547709808768
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0044_4507-16021-0015,4507,5.284620188996713,-5.826398751695143,11.111018940691856
normal-basic-clean-test fixed-enroll,USEF,5639-40744-0013_3570-5695-0014,5639,12.498102467884678,-4.820207076257793,17.318309544142473
normal-basic-clean-test fixed-enroll,USEF,5639-40744-0013_3570-5695-0014,3570,18.262459424871786,4.766943611374001,13.495515813497786
normal-basic-clean-test fixed-enroll,USEF,5639-40744-0020_7021-79740-0001,5639,11.809687504057145,3.601023876773788,8.208663627283357
normal-basic-clean-test fixed-enroll,USEF,5639-40744-0020_7021-79740-0001,7021,8.020804017251583,-3.304861121556937,11.325665138808521
normal-basic-clean-test fixed-enroll,USEF,672-122797-0066_1221-135766-0004,672,11.53650042378521,2.7425348815464305,8.79396554223878
normal-basic-clean-test fixed-enroll,USEF,672-122797-0066_1221-135766-0004,1221,8.970486134357785,-2.638547033805747,11.609033168163531
normal-basic-clean-test fixed-enroll,USEF,5142-36586-0004_8230-279154-0040,5142,9.780002433853465,-10.470264564292899,20.250266998146365
normal-basic-clean-test fixed-enroll,USEF,5142-36586-0004_8230-279154-0040,8230,21.8136803827112,10.710360823072156,11.103319559639045
normal-basic-clean-test fixed-enroll,USEF,61-70970-0015_7127-75946-0018,61,9.537336401997925,-2.8446696470761434,12.382006049074068
normal-basic-clean-test fixed-enroll,USEF,61-70970-0015_7127-75946-0018,7127,12.375533059190984,2.9348262488585277,9.440706810332456
normal-basic-clean-test fixed-enroll,USEF,6930-76324-0012_2300-131720-0027,6930,9.454362138249127,-4.029497675173973,13.4838598134231
normal-basic-clean-test fixed-enroll,USEF,6930-76324-0012_2300-131720-0027,2300,13.789052041433417,3.838417763347299,9.950634278086117
normal-basic-clean-test fixed-enroll,USEF,672-122797-0019_4507-16021-0033,672,5.829284417046658,1.956764152742763,3.872520264303895
normal-basic-clean-test fixed-enroll,USEF,672-122797-0019_4507-16021-0033,4507,7.8963732782724385,-2.497104173395875,10.393477451668314
normal-basic-clean-test fixed-enroll,USEF,61-70970-0036_1089-134686-0016,61,5.879466321137864,2.367898219949334,3.5115681011885296
normal-basic-clean-test fixed-enroll,USEF,61-70970-0036_1089-134686-0016,1089,2.2848836800439374,-2.271206007801161,4.556089687845098
normal-basic-clean-test fixed-enroll,USEF,2094-142345-0027_260-123288-0007,2094,13.05748735038222,-1.2001389037777757,14.257626254159995
normal-basic-clean-test fixed-enroll,USEF,2094-142345-0027_260-123288-0007,260,13.588373404738329,1.1707404337170537,12.417632971021275
normal-basic-clean-test fixed-enroll,USEF,4992-23283-0000_237-134493-0017,4992,9.253355918477896,-1.9136013953008932,11.166957313778788
normal-basic-clean-test fixed-enroll,USEF,4992-23283-0000_237-134493-0017,237,11.345657733270876,1.7442409074973133,9.601416825773562
normal-basic-clean-test fixed-enroll,USEF,4970-29093-0001_237-134500-0003,4970,-3.722699297432551,-8.40380202259982,4.6811027251672686
normal-basic-clean-test fixed-enroll,USEF,4970-29093-0001_237-134500-0003,237,7.046316813362623,8.319434559862328,-1.2731177464997057
normal-basic-clean-test fixed-enroll,USEF,3575-170457-0023_4970-29095-0029,3575,8.826903552030899,-2.692671973582188,11.519575525613087
normal-basic-clean-test fixed-enroll,USEF,3575-170457-0023_4970-29095-0029,4970,11.714910840408075,2.72757871850924,8.987332121898834
normal-basic-clean-test fixed-enroll,USEF,1089-134691-0023_1580-141083-0000,1089,14.87825328950452,6.814372118784236,8.063881170720284
normal-basic-clean-test fixed-enroll,USEF,1089-134691-0023_1580-141083-0000,1580,7.539375393702308,-6.852081816024807,14.391457209727115
normal-basic-clean-test fixed-enroll,USEF,5142-33396-0018_2094-142345-0043,5142,12.19664020709188,-0.706827194225562,12.903467401317442
normal-basic-clean-test fixed-enroll,USEF,5142-33396-0018_2094-142345-0043,2094,13.407440517455797,0.9514586357906195,12.455981881665178
normal-basic-clean-test fixed-enroll,USEF,7729-102255-0017_672-122797-0063,7729,14.998593412905096,4.191732260494643,10.806861152410454
normal-basic-clean-test fixed-enroll,USEF,7729-102255-0017_672-122797-0063,672,10.423263704173138,-4.194442854129196,14.617706558302334
normal-basic-clean-test fixed-enroll,USEF,5683-32866-0020_8463-294828-0032,5683,11.673127985798535,-3.4380306908432527,15.111158676641788
normal-basic-clean-test fixed-enroll,USEF,5683-32866-0020_8463-294828-0032,8463,15.196127390613404,3.601245013816734,11.594882376796669
normal-basic-clean-test fixed-enroll,USEF,4992-41797-0009_2094-142345-0051,4992,12.207897133668702,0.679808155918168,11.528088977750533
normal-basic-clean-test fixed-enroll,USEF,4992-41797-0009_2094-142345-0051,2094,12.27378505990007,-0.43647172985224997,12.710256789752322
normal-basic-clean-test fixed-enroll,USEF,6829-68769-0022_672-122797-0064,6829,13.443249791094974,-0.6428575586625905,14.086107349757565
normal-basic-clean-test fixed-enroll,USEF,6829-68769-0022_672-122797-0064,672,14.724443634273252,0.7171529654216814,14.00729066885157
normal-basic-clean-test fixed-enroll,USEF,121-127105-0026_7127-75946-0017,121,2.9611055109739794,2.504883277292821,0.45622223368115833
normal-basic-clean-test fixed-enroll,USEF,121-127105-0026_7127-75946-0017,7127,6.819927553432707,-2.5161158444289766,9.336043397861683
normal-basic-clean-test fixed-enroll,USEF,7021-79740-0011_3575-170457-0014,7021,9.449066530160191,-1.3999699496864335,10.849036479846625
normal-basic-clean-test fixed-enroll,USEF,7021-79740-0011_3575-170457-0014,3575,10.69906644019075,1.2581543657374927,9.440912074453257
normal-basic-clean-test fixed-enroll,USEF,2830-3980-0061_5639-40744-0019,2830,7.136784194097713,-1.616546457734064,8.753330651831776
normal-basic-clean-test fixed-enroll,USEF,2830-3980-0061_5639-40744-0019,5639,10.89454336109339,1.7920103508845766,9.102533010208814
normal-basic-clean-test fixed-enroll,USEF,7021-79740-0007_4077-13751-0020,7021,7.264213879772761,-7.04561364487688,14.309827524649641
normal-basic-clean-test fixed-enroll,USEF,7021-79740-0007_4077-13751-0020,4077,9.81553407635251,6.847220392321962,2.968313684030548
normal-basic-clean-test fixed-enroll,USEF,3575-170457-0042_260-123288-0003,3575,12.481619939898174,-1.6397512259290667,14.12137116582724
normal-basic-clean-test fixed-enroll,USEF,3575-170457-0042_260-123288-0003,260,13.408175270401031,1.6403018195913246,11.767873450809706
normal-basic-clean-test fixed-enroll,USEF,5142-36377-0013_3729-6852-0040,5142,4.585184286481017,-3.442943171563904,8.02812745804492
normal-basic-clean-test fixed-enroll,USEF,5142-36377-0013_3729-6852-0040,3729,13.547056143380566,3.5294016243756476,10.017654519004918
normal-basic-clean-test fixed-enroll,USEF,1188-133604-0005_4446-2271-0003,1188,13.974815270929865,4.824868067272677,9.149947203657188
normal-basic-clean-test fixed-enroll,USEF,1188-133604-0005_4446-2271-0003,4446,7.622407485458435,-5.174752576841493,12.797160062299927
normal-basic-clean-test fixed-enroll,USEF,4077-13754-0010_4507-16021-0010,4077,16.479222329133833,4.232078561006423,12.24714376812741
normal-basic-clean-test fixed-enroll,USEF,4077-13754-0010_4507-16021-0010,4507,12.237277612677271,-4.344707049870963,16.581984662548233
normal-basic-clean-test fixed-enroll,USEF,1284-1180-0014_4077-13754-0002,1284,10.897129501714575,-0.5422689323673866,11.439398434081962
normal-basic-clean-test fixed-enroll,USEF,1284-1180-0014_4077-13754-0002,4077,12.25276343803382,0.4003491840837298,11.85241425395009
normal-basic-clean-test fixed-enroll,USEF,6829-68771-0002_61-70970-0040,6829,11.713482753029025,0.8746663325324753,10.83881642049655
normal-basic-clean-test fixed-enroll,USEF,6829-68771-0002_61-70970-0040,61,10.65571046174326,-0.8265001563127392,11.482210618056
normal-basic-clean-test fixed-enroll,USEF,5683-32865-0003_2961-961-0018,5683,-3.860022733897933,-3.0062777628169686,-0.8537449710809644
normal-basic-clean-test fixed-enroll,USEF,5683-32865-0003_2961-961-0018,2961,8.689698400766853,3.118193209167151,5.571505191599702
normal-basic-clean-test fixed-enroll,USEF,2300-131720-0003_672-122797-0055,2300,12.230626156387634,1.661885103711938,10.568741052675696
normal-basic-clean-test fixed-enroll,USEF,2300-131720-0003_672-122797-0055,672,10.245083327590734,-1.7320787399120372,11.977162067502771
normal-basic-clean-test fixed-enroll,USEF,1995-1837-0004_5639-40744-0007,1995,17.56829074995203,2.6721872240783275,14.896103525873702
normal-basic-clean-test fixed-enroll,USEF,1995-1837-0004_5639-40744-0007,5639,14.906319627502478,-2.73801202748516,17.64433165498764
normal-basic-clean-test fixed-enroll,USEF,8463-287645-0003_5105-28233-0010,8463,9.141981469158404,-4.02494315229383,13.166924621452235
normal-basic-clean-test fixed-enroll,USEF,8463-287645-0003_5105-28233-0010,5105,14.667307267783436,4.280340812068287,10.386966455715148
normal-basic-clean-test fixed-enroll,USEF,1284-1180-0028_3570-5696-0000,1284,8.278968865124876,-6.258354056756303,14.537322921881179
normal-basic-clean-test fixed-enroll,USEF,1284-1180-0028_3570-5696-0000,3570,14.79797530099762,6.005546376201631,8.79242892479599
normal-basic-clean-test fixed-enroll,USEF,5105-28240-0007_61-70970-0035,5105,9.54662593527887,-2.1669860394021105,11.71361197468098
normal-basic-clean-test fixed-enroll,USEF,5105-28240-0007_61-70970-0035,61,12.526357007467285,1.9849369872763034,10.541420020190982
normal-basic-clean-test fixed-enroll,USEF,1580-141083-0027_4077-13751-0000,1580,12.62041928631049,2.128837835471846,10.491581450838645
normal-basic-clean-test fixed-enroll,USEF,1580-141083-0027_4077-13751-0000,4077,10.0140734217033,-2.2085377215636512,12.22261114326695
normal-basic-clean-test fixed-enroll,USEF,4992-41797-0008_6930-76324-0009,4992,17.020917629162913,5.717346187699762,11.30357144146315
normal-basic-clean-test fixed-enroll,USEF,4992-41797-0008_6930-76324-0009,6930,12.3076258886707,-5.777944885532939,18.08557077420364
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0064_6829-68769-0048,8455,13.820496015745372,0.39873418462740673,13.421761831117966
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0064_6829-68769-0048,6829,13.522242325397825,-0.3737607626345131,13.896003088032337
normal-basic-clean-test fixed-enroll,USEF,121-127105-0000_5142-33396-0044,121,11.420309881474587,0.8870684368112092,10.533241444663378
normal-basic-clean-test fixed-enroll,USEF,121-127105-0000_5142-33396-0044,5142,9.595086444693806,-0.9342864892828735,10.52937293397668
normal-basic-clean-test fixed-enroll,USEF,7021-85628-0020_5142-33396-0046,7021,18.237984368089556,3.1558747744591003,15.082109593630456
normal-basic-clean-test fixed-enroll,USEF,7021-85628-0020_5142-33396-0046,5142,14.58909731353703,-3.10555779396271,17.69465510749974
normal-basic-clean-test fixed-enroll,USEF,2830-3980-0025_1995-1826-0001,2830,14.296697292734336,2.33352039424833,11.963176898486006
normal-basic-clean-test fixed-enroll,USEF,2830-3980-0025_1995-1826-0001,1995,11.355504382534258,-2.3779568566585745,13.733461239192833
normal-basic-clean-test fixed-enroll,USEF,7176-88083-0016_121-127105-0013,7176,10.68448594781314,-3.250047187122439,13.93453313493558
normal-basic-clean-test fixed-enroll,USEF,7176-88083-0016_121-127105-0013,121,13.807874750149926,3.305658850506192,10.502215899643733
normal-basic-clean-test fixed-enroll,USEF,1284-1180-0007_2094-142345-0002,1284,16.02111109274803,4.050668146174312,11.970442946573717
normal-basic-clean-test fixed-enroll,USEF,1284-1180-0007_2094-142345-0002,2094,12.634761230630982,-4.063508693327414,16.698269923958396
normal-basic-clean-test fixed-enroll,USEF,1995-1826-0020_61-70970-0027,1995,12.054033082892516,0.02291157674729811,12.031121506145219
normal-basic-clean-test fixed-enroll,USEF,1995-1826-0020_61-70970-0027,61,12.28265865548538,0.07078395346128406,12.211874702024096
normal-basic-clean-test fixed-enroll,USEF,1995-1826-0024_6829-68769-0033,1995,10.531021887641344,-5.587369771121612,16.118391658762956
normal-basic-clean-test fixed-enroll,USEF,1995-1826-0024_6829-68769-0033,6829,15.366115487550866,5.45583996813118,9.910275519419686
normal-basic-clean-test fixed-enroll,USEF,61-70970-0011_1995-1826-0009,61,12.691516197630383,0.25168553946937866,12.439830658161004
normal-basic-clean-test fixed-enroll,USEF,61-70970-0011_1995-1826-0009,1995,12.50277716442751,-0.3033172720530882,12.806094436480597
normal-basic-clean-test fixed-enroll,USEF,8463-294825-0016_3575-170457-0032,8463,18.10497264786701,8.113272809675811,9.9916998381912
normal-basic-clean-test fixed-enroll,USEF,8463-294825-0016_3575-170457-0032,3575,7.9897373175390785,-7.477447623674198,15.467184941213276
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0001_237-126133-0021,8455,15.758557237614594,1.6964150008169046,14.06214223679769
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0001_237-126133-0021,237,13.604951084144671,-1.8044099865086367,15.409361070653308
normal-basic-clean-test fixed-enroll,USEF,2094-142345-0009_8455-210777-0035,2094,13.596951683597398,1.006092746001334,12.590858937596064
normal-basic-clean-test fixed-enroll,USEF,2094-142345-0009_8455-210777-0035,8455,12.46881591312042,-0.6886256001788121,13.157441513299231
normal-basic-clean-test fixed-enroll,USEF,4077-13751-0013_1284-1181-0005,4077,9.373249210202482,-2.0649919764818416,11.438241186684325
normal-basic-clean-test fixed-enroll,USEF,4077-13751-0013_1284-1181-0005,1284,11.143949803124528,1.89159879798254,9.252351005141987
normal-basic-clean-test fixed-enroll,USEF,5639-40744-0006_672-122797-0026,5639,10.852994616625011,-0.09532495715189443,10.948319573776907
normal-basic-clean-test fixed-enroll,USEF,5639-40744-0006_672-122797-0026,672,11.620601218423598,0.34388229684591365,11.276718921577684
normal-basic-clean-test fixed-enroll,USEF,6829-68771-0036_908-157963-0013,6829,8.567752078613442,-4.732906000540923,13.300658079154363
normal-basic-clean-test fixed-enroll,USEF,6829-68771-0036_908-157963-0013,908,13.199936364148918,5.141023653811274,8.058912710337644
normal-basic-clean-test fixed-enroll,USEF,1995-1826-0011_8463-287645-0014,1995,14.879098778316738,2.825439329769539,12.053659448547199
normal-basic-clean-test fixed-enroll,USEF,1995-1826-0011_8463-287645-0014,8463,12.941320110263195,-2.718216846578578,15.659536956841773
normal-basic-clean-test fixed-enroll,USEF,121-121726-0010_260-123286-0031,121,13.679923416731476,0.13963576944815337,13.540287647283323
normal-basic-clean-test fixed-enroll,USEF,121-121726-0010_260-123286-0031,260,13.976336794169598,-0.38662920550525204,14.362965999674849
normal-basic-clean-test fixed-enroll,USEF,1320-122617-0012_4446-2273-0007,1320,14.97843295195123,3.1476085349103897,11.83082441704084
normal-basic-clean-test fixed-enroll,USEF,1320-122617-0012_4446-2273-0007,4446,10.55734527655845,-2.909062162498758,13.466407439057209
normal-basic-clean-test fixed-enroll,USEF,1089-134686-0004_1284-1180-0027,1089,11.744730612821929,0.5575957605882986,11.18713485223363
normal-basic-clean-test fixed-enroll,USEF,1089-134686-0004_1284-1180-0027,1284,12.713711523627287,-0.3796757258056951,13.093387249432983
normal-basic-clean-test fixed-enroll,USEF,4992-41797-0007_5142-36377-0020,4992,10.12835076491502,-0.7061333051363529,10.834484070051372
normal-basic-clean-test fixed-enroll,USEF,4992-41797-0007_5142-36377-0020,5142,11.648600567284568,0.862286491693955,10.786314075590614
normal-basic-clean-test fixed-enroll,USEF,1320-122617-0035_121-121726-0009,1320,19.37847756848841,10.144547357369673,9.233930211118738
normal-basic-clean-test fixed-enroll,USEF,1320-122617-0035_121-121726-0009,121,8.281996791164843,-10.037374754689893,18.319371545854736
normal-basic-clean-test fixed-enroll,USEF,2094-142345-0032_1284-1180-0025,2094,-4.926758889263569,-6.912920214824382,1.986161325560813
normal-basic-clean-test fixed-enroll,USEF,2094-142345-0032_1284-1180-0025,1284,13.365562996545258,6.875211773378181,6.490351223167076
normal-basic-clean-test fixed-enroll,USEF,2830-3979-0011_1580-141084-0010,2830,14.86903169797623,-3.4348516700207328,18.303883367996963
normal-basic-clean-test fixed-enroll,USEF,2830-3979-0011_1580-141084-0010,1580,18.48097659059749,3.578798466632821,14.902178123964667
normal-basic-clean-test fixed-enroll,USEF,8555-284447-0004_7176-92135-0001,8555,11.925312469823282,-2.688558847432681,14.613871317255963
normal-basic-clean-test fixed-enroll,USEF,8555-284447-0004_7176-92135-0001,7176,14.624422048917436,2.3103141231379167,12.31410792577952
normal-basic-clean-test fixed-enroll,USEF,6829-68769-0024_672-122797-0013,6829,16.682752525945943,8.129474711324288,8.553277814621655
normal-basic-clean-test fixed-enroll,USEF,6829-68769-0024_672-122797-0013,672,4.221295366663961,-8.40185933036754,12.6231546970315
normal-basic-clean-test fixed-enroll,USEF,4992-23283-0005_6829-68769-0034,4992,10.414257154305004,2.7295404179395666,7.684716736365437
normal-basic-clean-test fixed-enroll,USEF,4992-23283-0005_6829-68769-0034,6829,2.994120030913272,-2.5233945002705758,5.517514531183847
normal-basic-clean-test fixed-enroll,USEF,237-134493-0006_2961-961-0008,237,6.156617469954318,-9.12381964171174,15.280437111666059
normal-basic-clean-test fixed-enroll,USEF,237-134493-0006_2961-961-0008,2961,16.218537790443705,9.113532759942563,7.105005030501141
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0046_3575-170457-0020,8455,12.152012352379192,-2.773791963967555,14.925804316346746
normal-basic-clean-test fixed-enroll,USEF,8455-210777-0046_3575-170457-0020,3575,15.19062380442332,2.870861354021118,12.319762450402202
