key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134691-0019_2830-3980-0011__T2__NORMAL__2830,2830,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.22985071397725,20.98210713760924
1089-134691-0019_672-122797-0023__T1__NORMAL__1089,1089,672,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.75422777725187,15.677448725885364
1089-134691-0019_672-122797-0023__T2__NORMAL__672,672,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.570489986380515,22.469303088345608
1089-134691-0020_7021-85628-0000__T1__NORMAL__1089,1089,7021,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,58.82675919377542,22.825670458641728
1089-134691-0020_7021-85628-0000__T2__NORMAL__7021,7021,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.47024215430132,24.49099903336389
1089-134691-0020_908-31957-0004__T1__NORMAL__1089,1089,908,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.99447665353591,21.642387857402348
1089-134691-0020_908-31957-0004__T2__NORMAL__908,908,1089,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.420841837575495,18.931282918900177
1089-134691-0022_2830-3979-0000__T1__NORMAL__1089,1089,2830,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28939926721051,24.761650334744694
1089-134691-0022_2830-3979-0000__T2__NORMAL__2830,2830,1089,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.75138192321852,19.29810895382483
1089-134691-0023_1580-141083-0000__T1__NORMAL__1089,1089,1580,14,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,57.07909716528694,17.346258685437533
1089-134691-0023_1580-141083-0000__T2__NORMAL__1580,1580,1089,14,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,57.44550697850145,24.807520286714123
1089-134691-0023_8224-274381-0011__T1__NORMAL__1089,1089,8224,11,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,52.614706023375064,21.14208045569716
1089-134691-0023_8224-274381-0011__T2__NORMAL__8224,8224,1089,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.85964513667045,18.22665860505124
1089-134691-0025_4970-29095-0012__T1__NORMAL__1089,1089,4970,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,62.64563070154862,21.71228495630717
1089-134691-0025_4970-29095-0012__T2__NORMAL__4970,4970,1089,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72669965885592,22.969640353901227
