key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
5142-33396-0010_6930-76324-0017__T1__SCV3FIX__VOICE-5142_CONTENT-6930-6930-76324-0017,5142,6930,,3.73,5,0.8,0.2,0.2,-0.0476618084089937,-0.13989687519998995,2.8032081206719495,1,1.5,1.5,0.0
5683-32866-0022_3729-6852-0027__T2__SCV3FIX__VOICE-3729_CONTENT-5683-5683-32866-0022,3729,5683,,-1.45,5,0.6,0.6,0.4,-0.011562573365931717,-0.07841539226103778,-2.2714183462620063,0,0.0,0.0,-1.0
4970-29095-0035_2300-131720-0036__T1__SCV3FIX__VOICE-4970_CONTENT-2300-2300-131720-0036,4970,2300,,13.91,8,0.0,0.0,0.0,0.27035360256165974,0.17989368330956523,44.44450596031523,0,0.0,0.0,-1.0
5105-28241-0019_2830-3980-0013__T2__SCV3FIX__VOICE-2830_CONTENT-5105-5105-28241-0019,2830,5105,,7.58,7,0.0,0.0,0.0,0.24991858214408938,0.11340035160710538,34.05091265175131,0,0.0,0.0,-1.0
1188-133604-0031_5142-33396-0054__T2__SCV3FIX__VOICE-5142_CONTENT-1188-1188-133604-0031,5142,1188,,-22.27,7,1.0,1.0,1.0,-0.1519834360491003,-0.2511718162332992,-36.830299156506904,1,3.5,3.5,0.0
1995-1826-0022_5683-32879-0014__T2__SCV3FIX__VOICE-5683_CONTENT-1995-1995-1826-0022,5683,1995,,-12.63,8,0.875,1.0,0.875,-0.14234778082567173,-0.3443776505484396,-33.09589012968828,1,3.0,3.0,0.0
6930-75918-0000_5105-28241-0000__T2__SCV3FIX__VOICE-5105_CONTENT-6930-6930-75918-0000,5105,6930,,8.63,6,0.0,0.0,0.0,0.22553035212041636,0.11611014372348194,30.703429239673373,0,0.0,0.0,-1.0
7021-79730-0007_908-157963-0028__T1__SCV3FIX__VOICE-7021_CONTENT-908-908-157963-0028,7021,908,,4.14,8,0.125,0.25,0.125,0.06842800082786141,-0.2883645834470333,12.58466484322574,0,0.0,0.0,-1.0
4992-41797-0015_4446-2271-0013__T2__SCV3FIX__VOICE-4446_CONTENT-4992-4992-41797-0015,4446,4992,,4.96,7,0.14285714285714285,0.0,0.0,0.03745518980812712,-0.1150273061635042,19.290182006103418,0,0.0,0.0,-1.0
6829-68769-0026_61-70970-0028__T1__SCV3FIX__VOICE-6829_CONTENT-61-61-70970-0028,6829,61,,7.24,8,0.25,0.0,0.0,0.051688077754670284,-0.07117068625206235,17.193572843624548,1,1.0,1.0,1.0
4507-16021-0058_7729-102255-0029__T2__SCV3FIX__VOICE-7729_CONTENT-4507-4507-16021-0058,7729,4507,,13.43,5,0.2,0.0,0.0,0.2021382923961697,-0.042775215412511614,39.3395894481548,0,0.0,0.0,-1.0
4446-2273-0025_1284-1181-0010__T2__SCV3FIX__VOICE-1284_CONTENT-4446-4446-2273-0025,1284,4446,,9.61,8,0.0,0.0,0.0,0.15710192326785757,0.05580115112745354,30.284861133130235,0,0.0,0.0,-1.0
260-123288-0005_5683-32879-0014__T1__SCV3FIX__VOICE-260_CONTENT-5683-5683-32879-0014,260,5683,,12.91,15,0.0,0.0,0.0,0.20284338417159908,0.030423342573143275,43.99144317800937,0,0.0,0.0,-1.0
